id,country,state,city,station,last_update,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,pollutant_unit
945,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-07-2021 11:00:00",PM10,12,51,32,NA
946,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-07-2021 11:00:00",NO2,9,26,15,NA
947,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-07-2021 11:00:00",NH3,3,12,6,NA
948,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-07-2021 11:00:00",SO2,25,48,33,NA
949,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-07-2021 11:00:00",CO,9,26,16,NA
950,India,"Madhya Pradesh",Gwalior,"City Center, Gwalior - MPPCB","13-07-2021 11:00:00",OZONE,6,66,48,NA
951,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
952,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
953,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
954,India,"Madhya Pradesh",Gwalior,"Phool Bagh, Gwalior - Mondelez Ind. Food","13-07-2021 11:00:00",CO,4,4,4,NA
955,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",PM2.5,17,38,27,NA
956,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",PM10,24,60,38,NA
957,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",NO2,25,56,35,NA
958,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",NH3,5,8,7,NA
959,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",SO2,11,17,13,NA
960,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",CO,13,46,36,NA
961,India,"Madhya Pradesh",Indore,"Chhoti Gwaltoli, Indore - MPPCB","13-07-2021 11:00:00",OZONE,20,67,40,NA
962,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",PM2.5,7,36,18,NA
963,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",PM10,14,78,38,NA
964,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",NO2,16,56,26,NA
965,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",NH3,1,3,2,NA
966,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",SO2,9,39,22,NA
967,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",CO,30,65,49,NA
968,India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","13-07-2021 11:00:00",OZONE,13,45,32,NA
969,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",PM2.5,7,38,19,NA
970,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",PM10,1,47,29,NA
971,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",NO2,10,23,15,NA
972,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",NH3,2,3,2,NA
973,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",SO2,3,27,13,NA
974,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",CO,15,43,34,NA
975,India,"Madhya Pradesh",Katni,"Gole Bazar, Katni - MPPCB","13-07-2021 11:00:00",OZONE,13,66,41,NA
976,India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
977,India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
978,India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
979,India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
980,India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","13-07-2021 11:00:00",CO,18,52,51,NA
981,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",PM2.5,14,44,28,NA
982,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",PM10,46,60,51,NA
983,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",NO2,23,28,26,NA
984,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",NH3,1,2,2,NA
985,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",SO2,11,36,18,NA
986,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",CO,27,44,33,NA
987,India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","13-07-2021 11:00:00",OZONE,21,50,37,NA
988,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","13-07-2021 11:00:00",PM2.5,3,86,39,NA
989,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","13-07-2021 11:00:00",PM10,7,78,38,NA
990,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","13-07-2021 11:00:00",NO2,13,34,25,NA
991,India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","13-07-2021 11:00:00",SO2,6,15,10,NA
992,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-07-2021 11:00:00",PM2.5,8,32,18,NA
993,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
994,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-07-2021 11:00:00",NO2,24,24,24,NA
995,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-07-2021 11:00:00",SO2,3,25,9,NA
996,India,"Madhya Pradesh",Sagar,"Deen Dayal Nagar, Sagar - MPPCB","13-07-2021 11:00:00",CO,1,34,8,NA
997,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-07-2021 11:00:00",PM2.5,34,37,35,NA
998,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-07-2021 11:00:00",PM10,51,77,63,NA
999,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-07-2021 11:00:00",SO2,16,27,22,NA
1000,India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","13-07-2021 11:00:00",CO,8,10,9,NA
1001,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",PM2.5,7,49,22,NA
1002,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",PM10,12,131,52,NA
1003,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",NO2,28,34,31,NA
1004,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",NH3,5,7,5,NA
1005,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",SO2,24,124,53,NA
1006,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",CO,21,64,48,NA
1007,India,"Madhya Pradesh",Singrauli,"Vindhyachal STPS, Singrauli - MPPCB","13-07-2021 11:00:00",OZONE,3,19,13,NA
1008,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",PM2.5,13,27,19,NA
1009,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",PM10,29,64,43,NA
1010,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",NO2,14,30,19,NA
1011,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",NH3,3,4,4,NA
1012,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",SO2,2,7,4,NA
1013,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",CO,5,52,38,NA
1014,India,"Madhya Pradesh",Ujjain,"Mahakaleshwar Temple, Ujjain - MPPCB","13-07-2021 11:00:00",OZONE,33,87,62,NA
1015,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",PM2.5,12,71,28,NA
1016,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",PM10,20,51,39,NA
1017,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",NO2,32,36,34,NA
1018,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",NH3,3,3,3,NA
1019,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",SO2,9,20,13,NA
1020,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",CO,38,60,54,NA
1021,India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB","13-07-2021 11:00:00",OZONE,4,32,19,NA
1022,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
1023,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",PM10,3,26,12,NA
1024,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",NO2,11,16,13,NA
1025,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",NH3,1,1,1,NA
1026,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",SO2,1,9,4,NA
1027,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",CO,1,30,7,NA
1028,India,Maharashtra,Chandrapur,"Chandrapur, Chandrapur - MPCB","13-07-2021 11:00:00",OZONE,2,28,18,NA
1029,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",PM2.5,3,32,14,NA
1030,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",PM10,5,45,19,NA
1031,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",NO2,4,5,4,NA
1032,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",NH3,3,3,3,NA
1033,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",SO2,1,4,2,NA
1034,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",CO,6,63,17,NA
1035,India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","13-07-2021 11:00:00",OZONE,5,21,11,NA
1036,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-07-2021 11:00:00",PM2.5,4,40,23,NA
1037,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
1038,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1039,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-07-2021 11:00:00",CO,26,49,45,NA
1040,India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","13-07-2021 11:00:00",OZONE,2,19,7,NA
1041,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,29,71,41,NA
1042,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-07-2021 11:00:00",NO2,1,5,4,NA
1043,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-07-2021 11:00:00",NH3,1,1,1,NA
1044,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
1045,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-07-2021 11:00:00",CO,2,86,47,NA
1046,India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","13-07-2021 11:00:00",OZONE,8,19,12,NA
1047,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,63,63,63,NA
1048,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB","13-07-2021 11:00:00",PM10,103,103,103,NA
1049,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB","13-07-2021 11:00:00",NO2,10,10,10,NA
1050,India,Maharashtra,Mumbai,"Bandra, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,1,127,13,NA
1051,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,12,44,14,NA
1052,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","13-07-2021 11:00:00",PM10,24,60,34,NA
1053,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","13-07-2021 11:00:00",NO2,9,29,18,NA
1054,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","13-07-2021 11:00:00",NH3,1,2,1,NA
1055,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","13-07-2021 11:00:00",CO,17,34,23,NA
1056,India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","13-07-2021 11:00:00",OZONE,4,6,5,NA
1057,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,4,38,19,NA
1058,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
1059,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1060,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
1061,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
1062,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",CO,NA,NA,NA,NA
1063,India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,NA,NA,NA,NA
1064,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,17,35,27,NA
1065,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",PM10,20,44,33,NA
1066,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1067,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
1068,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",SO2,1,12,4,NA
1069,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",CO,38,50,47,NA
1070,India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","13-07-2021 11:00:00",OZONE,30,54,43,NA
1071,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,10,28,18,NA
1072,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",PM10,19,217,45,NA
1073,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1074,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
1075,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",SO2,9,20,13,NA
1076,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",CO,1,24,21,NA
1077,India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","13-07-2021 11:00:00",OZONE,30,35,31,NA
1078,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,15,38,27,NA
1079,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",PM10,15,47,29,NA
1080,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",NO2,7,13,10,NA
1081,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",NH3,3,5,4,NA
1082,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
1083,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",CO,21,34,28,NA
1084,India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,14,16,16,NA
1085,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,19,28,21,NA
1086,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",PM10,23,31,25,NA
1087,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",NO2,3,43,12,NA
1088,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
1089,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",SO2,1,24,9,NA
1090,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",CO,1,30,16,NA
1091,India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","13-07-2021 11:00:00",OZONE,1,7,4,NA
1092,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,14,49,25,NA
1093,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",PM10,18,48,35,NA
1094,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",NO2,3,36,14,NA
1095,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",NH3,2,3,2,NA
1096,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",SO2,29,65,41,NA
1097,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",CO,15,36,28,NA
1098,India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,9,12,10,NA
1099,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,6,119,20,NA
1100,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",PM10,6,105,20,NA
1101,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",NO2,13,17,15,NA
1102,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",NH3,2,2,2,NA
1103,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",SO2,1,4,2,NA
1104,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",CO,44,62,55,NA
1105,India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","13-07-2021 11:00:00",OZONE,3,187,62,NA
1106,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,3,57,24,NA
1107,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
1108,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1109,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
1110,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
1111,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",CO,7,34,19,NA
1112,India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,7,8,7,NA
1113,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,17,42,26,NA
1114,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",PM10,14,40,22,NA
1115,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",NO2,22,62,32,NA
1116,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",NH3,1,2,1,NA
1117,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",SO2,6,16,10,NA
1118,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",CO,11,83,46,NA
1119,India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","13-07-2021 11:00:00",OZONE,4,23,10,NA
1120,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,16,39,22,NA
1121,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",PM10,13,29,18,NA
1122,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",NO2,11,31,21,NA
1123,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",NH3,1,4,3,NA
1124,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",SO2,1,4,2,NA
1125,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",CO,1,2,1,NA
1126,India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","13-07-2021 11:00:00",OZONE,7,33,17,NA
1127,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
1128,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
1129,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1130,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",NH3,NA,NA,NA,NA
1131,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
1132,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",CO,30,52,41,NA
1133,India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,22,33,25,NA
1134,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,30,80,46,NA
1135,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-07-2021 11:00:00",PM10,25,71,49,NA
1136,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-07-2021 11:00:00",SO2,NA,NA,NA,NA
1137,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-07-2021 11:00:00",CO,13,16,14,NA
1138,India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","13-07-2021 11:00:00",OZONE,8,16,12,NA
1139,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,18,49,29,NA
1140,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",PM10,24,54,32,NA
1141,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",NO2,3,30,14,NA
1142,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",NH3,1,1,1,NA
1143,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",SO2,1,3,1,NA
1144,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",CO,28,60,40,NA
1145,India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","13-07-2021 11:00:00",OZONE,5,79,54,NA
1146,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-07-2021 11:00:00",PM2.5,NA,NA,NA,NA
1147,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-07-2021 11:00:00",PM10,NA,NA,NA,NA
1148,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-07-2021 11:00:00",NO2,NA,NA,NA,NA
1149,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-07-2021 11:00:00",CO,NA,NA,NA,NA
1150,India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","13-07-2021 11:00:00",OZONE,NA,NA,NA,NA
1151,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","13-07-2021 11:00:00",PM2.5,15,38,27,NA
1152,India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","13-07-2021 11:00:00",PM10,24,53,35,NA
